id,type,plan,rarity,limit_break,sp_r,start_b,spp,pb,lb,sp_lb,sp_lb20,n_lb,rest_b,gift_b,date_b,shop_b,class_b,s_guidance,ub,a_ub,m_ub,cb,ssr_cb,m_cb,a_cb,cond_cb,conc_cb,imp_cb,mot_cb,pres_cb,str_cb,fpp_cb,energy_cb,delete,a_delete,m_delete,replace,drink_acq,drink_buy,item_acq,cust,eb,event,char_name,ability1,ability2,ability3,ability4,event1,event2,event3,sig_desc
20001,2,0,2,4,21,0,0,0.064,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,Big Love Attack,Gain +6.4% in Visual Lessons,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +13 Visual","At the end of an exam or an audition, gain +17 Visual (only once per produce)",Signature - Shes my big sister!,Gain +30 Visual,No Event,"Cost: -3\nUsable when Lesson CLEAR is below 100%\nParameters : +6 (+10)\nGain +6 (+9) Energy\nNext turn, draw a skill card\nOnce per lesson (cannot be duplicated)"
20002,0,0,2,0,10.5,0,0,0.044,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,Now you turn your back on me,Gain +4.4% in Vocal Lessons,Gain +10.5% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +7 Vocal","At the end of an exam or an audition, gain +9 Vocal (only once per produce)",Signature - A gift from Misuzu,Gain +22 Vocal,No Event,"If Vocal is higher than 400 after a Vocal SP Lesson, a random skill card will be enhanced"
20002,0,0,2,1,21,0,0,0.049,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,Now you turn your back on me,Gain +4.9% in Vocal Lessons,Gain +21% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +7 Vocal","At the end of an exam or an audition, gain +9 Vocal (only once per produce)",Signature - A gift from Misuzu,Gain +22 Vocal,No Event,"If Vocal is higher than 400 after a Vocal SP Lesson, a random skill card will be enhanced"
20002,0,0,2,2,21,0,0,0.054,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,Now you turn your back on me,Gain +5.4% in Vocal Lessons,Gain +21% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +7 Vocal","At the end of an exam or an audition, gain +9 Vocal (only once per produce)",Signature - A gift from Misuzu,Gain +26 Vocal,No Event,"If Vocal is higher than 400 after a Vocal SP Lesson, a random skill card will be enhanced"
20002,0,0,2,3,21,0,0,0.059,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,Now you turn your back on me,Gain +5.9% in Vocal Lessons,Gain +21% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +7 Vocal","At the end of an exam or an audition, gain +17 Vocal (only once per produce)",Signature - A gift from Misuzu,Gain +26 Vocal,No Event,"If Vocal is higher than 400 after a Vocal SP Lesson, a random skill card will be enhanced"
20002,0,0,2,4,21,0,0,0.064,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,Now you turn your back on me,Gain +6.4% in Vocal Lessons,Gain +21% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +13 Vocal","At the end of an exam or an audition, gain +17 Vocal (only once per produce)",Signature - A gift from Misuzu,Gain +30 Vocal,No Event,"If Vocal is higher than 400 after a Vocal SP Lesson, a random skill card will be enhanced"
20003,0,0,2,0,0,0,0,0.044,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Slow and steady,Gain +4.4% in Vocal Lessons,"At the end of a Vocal SP lesson, gain +3 Stamina","At the end of a Vocal Lesson, gain +2 Vocal","When Activity Provision or Present is selected, gain +6 Vocal",Signature - Hot Gaze,Gain +22 Vocal,No Event,"Cost: 0\nUsable when Energy is 0\nGain +5 (+6) Energy\nGain +2 (+3) turns of Damage Reduction\nNext turn, draw a skill card\nOnce per lesson (cannot be duplicated)"
20003,0,0,2,1,0,0,0,0.049,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Slow and steady,Gain +4.9% in Vocal Lessons,"At the end of a Vocal SP lesson, gain +5 Stamina","At the end of a Vocal Lesson, gain +2 Vocal","When Activity Provision or Present is selected, gain +6 Vocal",Signature - Hot Gaze,Gain +22 Vocal,No Event,"Cost: 0\nUsable when Energy is 0\nGain +5 (+6) Energy\nGain +2 (+3) turns of Damage Reduction\nNext turn, draw a skill card\nOnce per lesson (cannot be duplicated)"
20003,0,0,2,2,0,0,0,0.054,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Slow and steady,Gain +5.4% in Vocal Lessons,"At the end of a Vocal SP lesson, gain +5 Stamina","At the end of a Vocal Lesson, gain +2 Vocal","When Activity Provision or Present is selected, gain +6 Vocal",Signature - Hot Gaze,Gain +26 Vocal,No Event,"Cost: 0\nUsable when Energy is 0\nGain +5 (+6) Energy\nGain +2 (+3) turns of Damage Reduction\nNext turn, draw a skill card\nOnce per lesson (cannot be duplicated)"
20003,0,0,2,3,0,0,0,0.059,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Slow and steady,Gain +5.9% in Vocal Lessons,"At the end of a Vocal SP lesson, gain +5 Stamina","At the end of a Vocal Lesson, gain +2 Vocal","When Activity Provision or Present is selected, gain +11 Vocal",Signature - Hot Gaze,Gain +26 Vocal,No Event,"Cost: 0\nUsable when Energy is 0\nGain +5 (+6) Energy\nGain +2 (+3) turns of Damage Reduction\nNext turn, draw a skill card\nOnce per lesson (cannot be duplicated)"
20003,0,0,2,4,0,0,0,0.064,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Slow and steady,Gain +6.4% in Vocal Lessons,"At the end of a Vocal SP lesson, gain +5 Stamina","At the end of a Vocal Lesson, gain +4 Vocal","When Activity Provision or Present is selected, gain +11 Vocal",Signature - Hot Gaze,Gain +30 Vocal,No Event,"Cost: 0\nUsable when Energy is 0\nGain +5 (+6) Energy\nGain +2 (+3) turns of Damage Reduction\nNext turn, draw a skill card\nOnce per lesson (cannot be duplicated)"
20004,0,0,2,0,0,33,15,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Memorization without love is difficult,Gain +33 Vocal at the start of the produce,Gain +15 P points at the start of the produce,"At the end of a Normal Vocal Lesson, gain +7 Vocal","At the end of a Class or Business, gain +3 Vocal",Signature - Defeat the Reclaimed Land Permanent Private Property Law!,Gain +22 Vocal,No Event,"If Vocal is higher than 400 before an exam or an audition, gain +26 Vocal"
20004,0,0,2,1,0,36,30,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Memorization without love is difficult,Gain +36 Vocal at the start of the produce,Gain +30 P points at the start of the produce,"At the end of a Normal Vocal Lesson, gain +7 Vocal","At the end of a Class or Business, gain +3 Vocal",Signature - Defeat the Reclaimed Land Permanent Private Property Law!,Gain +22 Vocal,No Event,"If Vocal is higher than 400 before an exam or an audition, gain +26 Vocal"
20004,0,0,2,2,0,39,30,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Memorization without love is difficult,Gain +39 Vocal at the start of the produce,Gain +30 P points at the start of the produce,"At the end of a Normal Vocal Lesson, gain +7 Vocal","At the end of a Class or Business, gain +3 Vocal",Signature - Defeat the Reclaimed Land Permanent Private Property Law!,Gain +26 Vocal,No Event,"If Vocal is higher than 400 before an exam or an audition, gain +26 Vocal"
20004,0,0,2,3,0,42,30,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Memorization without love is difficult,Gain +42 Vocal at the start of the produce,Gain +30 P points at the start of the produce,"At the end of a Normal Vocal Lesson, gain +7 Vocal","At the end of a Class or Business, gain +5 Vocal",Signature - Defeat the Reclaimed Land Permanent Private Property Law!,Gain +26 Vocal,No Event,"If Vocal is higher than 400 before an exam or an audition, gain +26 Vocal"
20004,0,0,2,4,0,45,30,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Memorization without love is difficult,Gain +45 Vocal at the start of the produce,Gain +30 P points at the start of the produce,"At the end of a Normal Vocal Lesson, gain +13 Vocal","At the end of a Class or Business, gain +5 Vocal",Signature - Defeat the Reclaimed Land Permanent Private Property Law!,Gain +30 Vocal,No Event,"If Vocal is higher than 400 before an exam or an audition, gain +26 Vocal"
20005,2,0,2,0,0,33,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Thoughtful teaching,Gain +33 Visual at the start of the produce,"At the end of a Visual SP lesson, gain +3 Stamina","At the end of a Visual Lesson, gain +2 Visual","When Activity Provision or Present is selected, gain +6 Visual",Signature - Guidance and encouragement,Gain +22 Visual,No Event,"Cost: -5 (-2)\nUsable when Stamina is over 50%\nParameter : +4\nGain +5 Energy\nNext turn, enhance all skill cards\nOnce per lesson (cannot be duplicated)"
20005,2,0,2,1,0,36,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Thoughtful teaching,Gain +36 Visual at the start of the produce,"At the end of a Visual SP lesson, gain +5 Stamina","At the end of a Visual Lesson, gain +2 Visual","When Activity Provision or Present is selected, gain +6 Visual",Signature - Guidance and encouragement,Gain +22 Visual,No Event,"Cost: -5 (-2)\nUsable when Stamina is over 50%\nParameter : +4\nGain +5 Energy\nNext turn, enhance all skill cards\nOnce per lesson (cannot be duplicated)"
20005,2,0,2,2,0,39,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Thoughtful teaching,Gain +39 Visual at the start of the produce,"At the end of a Visual SP lesson, gain +5 Stamina","At the end of a Visual Lesson, gain +2 Visual","When Activity Provision or Present is selected, gain +6 Visual",Signature - Guidance and encouragement,Gain +26 Visual,No Event,"Cost: -5 (-2)\nUsable when Stamina is over 50%\nParameter : +4\nGain +5 Energy\nNext turn, enhance all skill cards\nOnce per lesson (cannot be duplicated)"
20005,2,0,2,3,0,42,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Thoughtful teaching,Gain +42 Visual at the start of the produce,"At the end of a Visual SP lesson, gain +5 Stamina","At the end of a Visual Lesson, gain +2 Visual","When Activity Provision or Present is selected, gain +11 Visual",Signature - Guidance and encouragement,Gain +26 Visual,No Event,"Cost: -5 (-2)\nUsable when Stamina is over 50%\nParameter : +4\nGain +5 Energy\nNext turn, enhance all skill cards\nOnce per lesson (cannot be duplicated)"
20005,2,0,2,4,0,45,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Thoughtful teaching,Gain +45 Visual at the start of the produce,"At the end of a Visual SP lesson, gain +5 Stamina","At the end of a Visual Lesson, gain +4 Visual","When Activity Provision or Present is selected, gain +11 Visual",Signature - Guidance and encouragement,Gain +30 Visual,No Event,"Cost: -5 (-2)\nUsable when Stamina is over 50%\nParameter : +4\nGain +5 Energy\nNext turn, enhance all skill cards\nOnce per lesson (cannot be duplicated)"
20006,2,0,2,0,0,0,15,0.044,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"Squishy, cheek",Gain +4.4% in Visual Lessons,Gain +15 P points at the start of the produce,"At the end of a Normal Visual Lesson, gain +7 Visual","At the end of a Class or Business, gain +3 Visual",Signature - Homemade Treats,Gain +22 Visual,No Event,"If Visual is higher than 400 before an exam or an audition, gain +26 Visual"
20006,2,0,2,1,0,0,30,0.049,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"Squishy, cheek",Gain +4.9% in Visual Lessons,Gain +30 P points at the start of the produce,"At the end of a Normal Visual Lesson, gain +7 Visual","At the end of a Class or Business, gain +3 Visual",Signature - Homemade Treats,Gain +22 Visual,No Event,"If Visual is higher than 400 before an exam or an audition, gain +26 Visual"
20006,2,0,2,2,0,0,30,0.054,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"Squishy, cheek",Gain +5.4% in Visual Lessons,Gain +30 P points at the start of the produce,"At the end of a Normal Visual Lesson, gain +7 Visual","At the end of a Class or Business, gain +3 Visual",Signature - Homemade Treats,Gain +26 Visual,No Event,"If Visual is higher than 400 before an exam or an audition, gain +26 Visual"
20006,2,0,2,3,0,0,30,0.059,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"Squishy, cheek",Gain +5.9% in Visual Lessons,Gain +30 P points at the start of the produce,"At the end of a Normal Visual Lesson, gain +7 Visual","At the end of a Class or Business, gain +5 Visual",Signature - Homemade Treats,Gain +26 Visual,No Event,"If Visual is higher than 400 before an exam or an audition, gain +26 Visual"
20006,2,0,2,4,0,0,30,0.064,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"Squishy, cheek",Gain +6.4% in Visual Lessons,Gain +30 P points at the start of the produce,"At the end of a Normal Visual Lesson, gain +13 Visual","At the end of a Class or Business, gain +5 Visual",Signature - Homemade Treats,Gain +30 Visual,No Event,"If Visual is higher than 400 before an exam or an audition, gain +26 Visual"
20007,1,0,2,0,0,0,15,0.044,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Fascinating quadriceps,Gain +4.4% in Dance Lessons,Gain +15 P points at the start of the produce,"At the end of a Dance Lesson, gain +2 Dance","When Activity Provision or Present is selected, gain +6 Dance",Signature - Stretching talk,Gain +22 Dance,No Event,"Cost: -3 (0)\nAvailable after the 3rd turn\nParameter : +3\nGain +2  turns of Damage Reduction\nNext turn, enhance all skill cards\nOnce per lesson (cannot be duplicated)"
20007,1,0,2,1,0,0,30,0.049,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Fascinating quadriceps,Gain +4.9% in Dance Lessons,Gain +30 P points at the start of the produce,"At the end of a Dance Lesson, gain +2 Dance","When Activity Provision or Present is selected, gain +6 Dance",Signature - Stretching talk,Gain +22 Dance,No Event,"Cost: -3 (0)\nAvailable after the 3rd turn\nParameter : +3\nGain +2  turns of Damage Reduction\nNext turn, enhance all skill cards\nOnce per lesson (cannot be duplicated)"
20007,1,0,2,2,0,0,30,0.054,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Fascinating quadriceps,Gain +5.4% in Dance Lessons,Gain +30 P points at the start of the produce,"At the end of a Dance Lesson, gain +2 Dance","When Activity Provision or Present is selected, gain +6 Dance",Signature - Stretching talk,Gain +26 Dance,No Event,"Cost: -3 (0)\nAvailable after the 3rd turn\nParameter : +3\nGain +2  turns of Damage Reduction\nNext turn, enhance all skill cards\nOnce per lesson (cannot be duplicated)"
20007,1,0,2,3,0,0,30,0.059,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Fascinating quadriceps,Gain +5.9% in Dance Lessons,Gain +30 P points at the start of the produce,"At the end of a Dance Lesson, gain +2 Dance","When Activity Provision or Present is selected, gain +11 Dance",Signature - Stretching talk,Gain +26 Dance,No Event,"Cost: -3 (0)\nAvailable after the 3rd turn\nParameter : +3\nGain +2  turns of Damage Reduction\nNext turn, enhance all skill cards\nOnce per lesson (cannot be duplicated)"
20007,1,0,2,4,0,0,30,0.064,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Fascinating quadriceps,Gain +6.4% in Dance Lessons,Gain +30 P points at the start of the produce,"At the end of a Dance Lesson, gain +4 Dance","When Activity Provision or Present is selected, gain +11 Dance",Signature - Stretching talk,Gain +30 Dance,No Event,"Cost: -3 (0)\nAvailable after the 3rd turn\nParameter : +3\nGain +2  turns of Damage Reduction\nNext turn, enhance all skill cards\nOnce per lesson (cannot be duplicated)"
20008,1,0,2,0,10.5,0,0,0.044,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,Fluffy and exciting,Gain +4.4% in Dance Lessons,Gain +10.5% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +7 Dance","At the end of an exam or an audition, gain +9 Dance (only once per produce)",Signature - Fluffy and soft,Gain +22 Dance,No Event,"At the end of a SP Lesson, receive 2 random P drinks"
20008,1,0,2,1,21,0,0,0.049,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,Fluffy and exciting,Gain +4.9% in Dance Lessons,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +7 Dance","At the end of an exam or an audition, gain +9 Dance (only once per produce)",Signature - Fluffy and soft,Gain +22 Dance,No Event,"At the end of a SP Lesson, receive 2 random P drinks"
20008,1,0,2,2,21,0,0,0.054,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,Fluffy and exciting,Gain +5.4% in Dance Lessons,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +7 Dance","At the end of an exam or an audition, gain +9 Dance (only once per produce)",Signature - Fluffy and soft,Gain +26 Dance,No Event,"At the end of a SP Lesson, receive 2 random P drinks"
20008,1,0,2,3,21,0,0,0.059,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,Fluffy and exciting,Gain +5.9% in Dance Lessons,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +7 Dance","At the end of an exam or an audition, gain +17 Dance (only once per produce)",Signature - Fluffy and soft,Gain +26 Dance,No Event,"At the end of a SP Lesson, receive 2 random P drinks"
20008,1,0,2,4,21,0,0,0.064,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,Fluffy and exciting,Gain +6.4% in Dance Lessons,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +13 Dance","At the end of an exam or an audition, gain +17 Dance (only once per produce)",Signature - Fluffy and soft,Gain +30 Dance,No Event,"At the end of a SP Lesson, receive 2 random P drinks"
20009,1,0,2,0,0,33,15,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"Happy, Embarassed, Dreamy",Gain +33 Dance at the start of the produce,Gain +15 P points at the start of the produce,"At the end of a Normal Dance Lesson, gain +7 Dance","At the end of a Class or Business, gain +3 Dance",Signature - Big sister encyclopedia,Gain +22 Dance,No Event,"If Dance is higher than 400 before an exam or an audition, gain +26 Dance"
20009,1,0,2,1,0,36,30,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"Happy, Embarassed, Dreamy",Gain +36 Dance at the start of the produce,Gain +30 P points at the start of the produce,"At the end of a Normal Dance Lesson, gain +7 Dance","At the end of a Class or Business, gain +3 Dance",Signature - Big sister encyclopedia,Gain +22 Dance,No Event,"If Dance is higher than 400 before an exam or an audition, gain +26 Dance"
20009,1,0,2,2,0,39,30,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"Happy, Embarassed, Dreamy",Gain +39 Dance at the start of the produce,Gain +30 P points at the start of the produce,"At the end of a Normal Dance Lesson, gain +7 Dance","At the end of a Class or Business, gain +3 Dance",Signature - Big sister encyclopedia,Gain +26 Dance,No Event,"If Dance is higher than 400 before an exam or an audition, gain +26 Dance"
20009,1,0,2,3,0,42,30,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"Happy, Embarassed, Dreamy",Gain +42 Dance at the start of the produce,Gain +30 P points at the start of the produce,"At the end of a Normal Dance Lesson, gain +7 Dance","At the end of a Class or Business, gain +5 Dance",Signature - Big sister encyclopedia,Gain +26 Dance,No Event,"If Dance is higher than 400 before an exam or an audition, gain +26 Dance"
20009,1,0,2,4,0,45,30,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"Happy, Embarassed, Dreamy",Gain +45 Dance at the start of the produce,Gain +30 P points at the start of the produce,"At the end of a Normal Dance Lesson, gain +13 Dance","At the end of a Class or Business, gain +5 Dance",Signature - Big sister encyclopedia,Gain +30 Dance,No Event,"If Dance is higher than 400 before an exam or an audition, gain +26 Dance"
20010,1,0,2,0,0,33,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Food Tasting! Usual SSD,Gain +33 Dance at the start of the produce,"At the end of a Dance SP lesson, gain +3 Stamina","At the end of a Dance Lesson, gain +2 Dance","When Consultation is selected, gain +4 Dance",Signature - Secrets of the SSD example,Gain +22 Dance,No Event,"If Stamina is higher than 50% at the end of a Dance Lesson, then increase Dance by +13"
20010,1,0,2,1,0,36,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Food Tasting! Usual SSD,Gain +36 Dance at the start of the produce,"At the end of a Dance SP lesson, gain +5 Stamina","At the end of a Dance Lesson, gain +2 Dance","When Consultation is selected, gain +4 Dance",Signature - Secrets of the SSD example,Gain +22 Dance,No Event,"If Stamina is higher than 50% at the end of a Dance Lesson, then increase Dance by +13"
20010,1,0,2,2,0,39,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Food Tasting! Usual SSD,Gain +39 Dance at the start of the produce,"At the end of a Dance SP lesson, gain +5 Stamina","At the end of a Dance Lesson, gain +2 Dance","When Consultation is selected, gain +4 Dance",Signature - Secrets of the SSD example,Gain +26 Dance,No Event,"If Stamina is higher than 50% at the end of a Dance Lesson, then increase Dance by +13"
20010,1,0,2,3,0,42,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Food Tasting! Usual SSD,Gain +42 Dance at the start of the produce,"At the end of a Dance SP lesson, gain +5 Stamina","At the end of a Dance Lesson, gain +2 Dance","When Consultation is selected, gain +8 Dance",Signature - Secrets of the SSD example,Gain +26 Dance,No Event,"If Stamina is higher than 50% at the end of a Dance Lesson, then increase Dance by +13"
